ID,Search Name,Name,Vintage,Country,Region,Winery,Price,Currency,Flavor,Acidity,Intensity,Sweetness,Tannin,Sparkling,Image Link,Grapes,Wine Style,Alcohol Content,Food Pairings,URL
1101442,chateau-la-fleur-de-gay-pomerol-2008,Château La Fleur de Gay Pomerol 2008,2008,France,Pomerol,Château La Fleur de Gay,238100,₩,[],3.4188602,4.226484,1.7493393,3.3593094,,//images.vivino.com/thumbs/JEoVsastQWqbZgd96fzFhw_pb_x600.png,[],[],[],[],https://www.vivino.com/w/1101442?year=2008
81907,larrivet-haut-brion-pessac-leognan-1999,Château Larrivet Haut-Brion Pessac-Léognan 1999,1999,France,Pessac-Léognan,Château Larrivet Haut-Brion,68028,₩,[],4.1996913,4.221147,1.6453196,4.2425957,,//images.vivino.com/thumbs/DH6BpGVUQumwdIXVp-clZA_pb_x600.png,[],[],[],[],https://www.vivino.com/w/81907?year=1999
80472,chateau-montrose-saint-estephe-grand-cru-classe-1976,Château Montrose Saint-Estèphe (Grand Cru Classé) 1976,1976,France,Saint-Estèphe,Château Montrose,219675,₩,[],4.253925,4.1904182,1.6236815,4.3606443,,//images.vivino.com/thumbs/KXYrGMpYQvOE2YuZYFNztA_pb_x600.png,[],[],[],[],https://www.vivino.com/w/80472?year=1976
3546880,bader-mimeur-chateau-de-chassagne-montrachet-rouge-2017,Bader-Mimeur Chateau de Chassagne-Montrachet Rouge 2017,2017,France,Chassagne-Montrachet,Bader-Mimeur,120000,₩,[],3.7626483,2.6456904,1.3895717,2.3332665,,//images.vivino.com/thumbs/A66lpfISTHaa12SMcPxPJg_pb_x600.png,[],[],[],[],https://www.vivino.com/w/3546880?year=2017
79012,mitolo-reiver-shiraz-2005,Mitolo Reiver Shiraz 2005,2005,Australia,Barossa Valley,Mitolo,87355,₩,[],2.985662,4.8792124,2.198721,3.0657606,,//images.vivino.com/thumbs/wSXpbOxVQZechne6aG6xLQ_pb_x600.png,[],[],[],[],https://www.vivino.com/w/79012?year=2005
1154913,domaine-de-chevalier-pessac-leognan-grand-cru-classe-de-graves-1994,Domaine de Chevalier Pessac-Léognan (Grand Cru Classé de Graves) 1994,1994,France,Pessac-Léognan,Domaine de Chevalier,110546,₩,[],4.2670274,4.154859,1.6235193,4.2694407,,//images.vivino.com/thumbs/O4e2DlxNTieRru7u1ymtVw_pb_x600.png,[],[],[],[],https://www.vivino.com/w/1154913?year=1994
1099398,chateau-haut-batailley-pauillac-grand-cru-classe-1990,Château Haut-Batailley Pauillac (Grand Cru Classé) 1990,1990,France,Pauillac,Château Haut-Batailley,127553,₩,[],4.1896915,4.1908765,1.5411015,4.1908264,,//images.vivino.com/thumbs/mgHpssGDSzKzJPtXy0yE0w_pb_x600.png,[],[],[],[],https://www.vivino.com/w/1099398?year=1990
1256092,m-chapoutier-hermitage-1974,M. Chapoutier Hermitage 1974,1974,France,Hermitage,M. Chapoutier,127553,₩,[],3.5625002,4.988667,1.0,4.5269165,,//images.vivino.com/thumbs/XGYrxCg-RV2n84Xv4ljR8Q_pb_x600.png,[],[],[],[],https://www.vivino.com/w/1256092?year=1974
2425,robert-mondavi-winery-cabernet-sauvignon-2004,Robert Mondavi Winery Cabernet Sauvignon 2004,2004,United States,Napa Valley,Robert Mondavi Winery,78619,₩,[],3.4422975,4.726879,1.6146806,3.5558355,,//images.vivino.com/thumbs/PEEyo-W1S9i8qOn9L7YkqQ_pb_x600.png,[],[],[],[],https://www.vivino.com/w/2425?year=2004
1411375,hartford-court-land-s-edge-vineyard-pinot-noir-2016,Hartford Court Land's Edge Vineyard Pinot Noir 2016,2016,United States,Sonoma Coast,Hartford Court,240000,₩,[],3.3812754,3.1338854,1.7179077,2.0482287,,//images.vivino.com/thumbs/0BnMkVQiTyGVM1LvyliG3w_pb_x600.png,[],[],[],[],https://www.vivino.com/w/1411375?year=2016
1616688,ikon-tulipan-balaton-2009,Ikon Tulipán 2009,2009,Hungary,Balaton,Ikon,123961,₩,[],3.7327123,3.8990512,1.6113563,3.6611028,,//images.vivino.com/thumbs/20dTds4RSjyNcOfvTdjhIA_pb_x600.png,[],[],[],[],https://www.vivino.com/w/1616688?year=2009
1796241,kilikanoon-wines-oracle-shiraz-2005,Kilikanoon Oracle Shiraz 2005,2005,Australia,Clare Valley,Kilikanoon,124793,₩,[],2.996552,4.7882886,2.1738107,3.0466092,,//images.vivino.com/thumbs/shrTpfSdSW2Z6f-KjWtVRA_pb_x600.png,[],[],[],[],https://www.vivino.com/w/1796241?year=2005
2054916,felton-road-cornish-point-pinot-noir-2013,Felton Road Cornish Point Pinot Noir 2013,2013,New Zealand,Central Otago,Felton Road,161541,₩,[],3.7558525,2.3416705,1.868546,2.1689806,,//images.vivino.com/thumbs/jTWj2HHHQVyjPwkWNFuDlA_pb_x600.png,[],[],[],[],https://www.vivino.com/w/2054916?year=2013
1154129,ar-flechas-de-los-andes-gran-corte-2017,Flechas de los Andes Gran Corte 2017,2017,Argentina,Vista Flores,Flechas de los Andes,33694,₩,[],3.4296062,3.9835336,2.569311,2.9601862,,//images.vivino.com/thumbs/a-uo_xAlRmKCyjiyQWwdXg_pb_x600.png,[],[],[],[],https://www.vivino.com/w/1154129?year=2017
1976866,teeter-totter-cabernet-sauvignon-2012,Teeter-Totter Cabernet Sauvignon 2012,2012,United States,Napa Valley,Teeter-Totter,200000,₩,[],3.3320541,4.705628,1.7550436,3.2997851,,//images.vivino.com/thumbs/7GzeWg_BTn6yUzYj98A_gg_pb_x600.png,[],[],[],[],https://www.vivino.com/w/1976866?year=2012
3478,terrazas-de-los-andes-mendoza-single-vineyard-las-compuertas-malbec-2004,Terrazas de los Andes Single Vineyard Las Compuertas Malbec 2004,2004,Argentina,Las Compuertas,Terrazas de los Andes,79035,₩,[],2.6920016,3.9758365,2.1205812,2.5733967,,//images.vivino.com/thumbs/PHjpy4aUT7-jEz3PT3Oy9w_pb_x600.png,[],[],[],[],https://www.vivino.com/w/3478?year=2004
835,chimney-rock-winery-cabernet-sauvignon-2004,Chimney Rock Cabernet Sauvignon 2004,2004,United States,Stags Leap District,Chimney Rock,360000,₩,[],3.4046266,4.7604613,1.4556233,3.3389788,,//images.vivino.com/thumbs/x9gLcGMXRTOwjoPHoSldGw_pb_x600.png,[],[],[],[],https://www.vivino.com/w/835?year=2004
2196362,takler-bartina-2009,Takler Bartina 2009,2009,Hungary,Szekszárd,Takler,136440,₩,[],3.1779547,4.010227,1.5179546,3.2163637,,//images.vivino.com/thumbs/xXCu1X1QRi2eVEsS3ij-tg_pb_x600.png,[],[],[],[],https://www.vivino.com/w/2196362?year=2009
3151489,certan-pomerol-1995,Château Certan de May Pomerol 1995,1995,France,Pomerol,Château Certan de May,212589,₩,[],3.4312801,4.158152,1.607899,3.466782,,//images.vivino.com/thumbs/AYIR9JGQQimBNTVNRZqvjA_pb_x600.png,[],[],[],[],https://www.vivino.com/w/3151489?year=1995
7607515,mascota-vineyards-mendoza-unanime-malbec-2010,Mascota Vineyards Unánime Malbec 2010,2010,Argentina,Mendoza,Mascota Vineyards,120000,₩,[],2.7346752,3.9643557,1.9963368,2.378296,,//images.vivino.com/thumbs/UGWwNN-4RY2GVrcHIUMvsw_pb_x600.png,[],[],[],[],https://www.vivino.com/w/7607515?year=2010
82613,fr-chateau-pape-clement-pessac-leognan-grand-cru-classe-de-graves-1985,Château Pape Clément Pessac-Léognan (Grand Cru Classé de Graves) 1985,1985,France,Pessac-Léognan,Château Pape Clément,184244,₩,[],4.2092113,4.196215,1.6907008,4.2266726,,//images.vivino.com/thumbs/c1SE-xBESFirhNw96jwuxw_pb_x600.png,[],[],[],[],https://www.vivino.com/w/82613?year=1985
79269,fr-chateau-haut-bages-liberal-pauillac-grand-cru-classe-1985,Château Haut-Bages Libéral Pauillac (Grand Cru Classé) 1985,1985,France,Pauillac,Château Haut-Bages Libéral,170071,₩,[],4.2152553,4.2242723,1.5285403,4.254753,,//images.vivino.com/thumbs/JOiOnT_uRpOGso1eE5ikEA_pb_x600.png,[],[],[],[],https://www.vivino.com/w/79269?year=1985
1154913,domaine-de-chevalier-pessac-leognan-grand-cru-classe-de-graves-1986,Domaine de Chevalier Pessac-Léognan (Grand Cru Classé de Graves) 1986,1986,France,Pessac-Léognan,Domaine de Chevalier,187078,₩,[],4.2670274,4.154859,1.6235193,4.2694407,,//images.vivino.com/thumbs/O4e2DlxNTieRru7u1ymtVw_pb_x600.png,[],[],[],[],https://www.vivino.com/w/1154913?year=1986
1154913,domaine-de-chevalier-pessac-leognan-grand-cru-classe-de-graves-1985,Domaine de Chevalier Pessac-Léognan (Grand Cru Classé de Graves) 1985,1985,France,Pessac-Léognan,Domaine de Chevalier,255107,₩,[],4.2670274,4.154859,1.6235193,4.2694407,,//images.vivino.com/thumbs/O4e2DlxNTieRru7u1ymtVw_pb_x600.png,[],[],[],[],https://www.vivino.com/w/1154913?year=1985
1153828,chateau-la-gaffeliere-saint-emilion-grand-cru-premier-grand-cru-classe-1994,Château La Gaffelière Saint-Émilion Grand Cru (Premier Grand Cru Classé) 1994,1994,France,Saint-Émilion Grand Cru,Château La Gaffelière,127553,₩,[],3.403609,4.1560655,1.633166,3.4741678,,//images.vivino.com/thumbs/A_0h7IWDQXOhX8Ud6VXGHQ_pb_x600.png,[],[],[],[],https://www.vivino.com/w/1153828?year=1994
2030239,dona-paula-los-indios-parcel-malbec-2011,Doña Paula Los Indios Parcel Malbec 2011,2011,Argentina,San Carlos,Doña Paula,149751,₩,[],2.9832883,4.0693417,2.0674438,2.9827845,,//images.vivino.com/thumbs/1LM_XINJTc-tW9LzuFWjgQ_pb_x600.png,[],[],[],[],https://www.vivino.com/w/2030239?year=2011
1126809,chateau-grand-puy-ducasse-pauillac-grand-cru-classe-1986,Château Grand-Puy Ducasse Pauillac (Grand Cru Classé) 1986,1986,France,Pauillac,Château Grand-Puy Ducasse,162985,₩,[],4.1867633,4.2083774,1.5420935,4.2918596,,//images.vivino.com/thumbs/-Mdz6SqMQ_KdGeVo45sfkg_pb_x600.png,[],[],[],[],https://www.vivino.com/w/1126809?year=1986
3907329,scea-chateau-la-marzelle-chateau-prieure-la-marzelle-saint-emilion-grand-cru-2015,Château La Marzelle Château Prieuré La Marzelle Saint-Émilion Grand Cru 2015,2015,France,Saint-Émilion Grand Cru,Château La Marzelle,93595,₩,[],3.3422892,4.3315935,1.58266,3.409495,,//images.vivino.com/thumbs/GvacGPBRRJiOXqDrvYUjRw_pb_x600.png,[],[],[],[],https://www.vivino.com/w/3907329?year=2015
1283551,ikon-evangelista-cabernet-franc-2009,Ikon Evangelista Cabernet Franc 2009,2009,Hungary,Balaton,Ikon,82363,₩,[],3.0666144,3.994603,2.0583985,3.4300067,,//images.vivino.com/thumbs/wkguaVXIQ7e00zD0tilLZw_pb_x600.png,[],[],[],[],https://www.vivino.com/w/1283551?year=2009
1433247,maison-leroy-fixin-2012,Maison Leroy Fixin 2012,2012,France,Fixin,Maison Leroy,493206,₩,[],4.2868323,3.194275,1.6498091,3.3635497,,//images.vivino.com/thumbs/6ceGWHKoSDavXlbX4mPeng_pb_x600.png,[],[],[],[],https://www.vivino.com/w/1433247?year=2012
13632,chateau-haut-bailly-chateau-haut-bailly-cru-classe-de-graves-1994,Château Haut-Bailly Château Haut-Bailly (Cru Classé de Graves) 1994,1994,France,Pessac-Léognan,Château Haut-Bailly,127553,₩,[],4.2075996,4.1334248,1.5685831,4.2744966,,//images.vivino.com/thumbs/68WN6gYfQaW5iKZWTQNusw_pb_x600.png,[],[],[],[],https://www.vivino.com/w/13632?year=1994
5402563,kendall-jackson-jackson-estate-outland-ridge-pinot-noir-anderson-valley-2017,Kendall-Jackson Jackson Estate Outland Ridge Pinot Noir 2017,2017,United States,Anderson Valley,Kendall-Jackson,91515,₩,[],3.2916636,3.2223845,1.9607116,2.1865618,,//images.vivino.com/thumbs/BKIHLfgsQ9OZTnMHKGhwMg_pb_x600.png,[],[],[],[],https://www.vivino.com/w/5402563?year=2017
1169094,chateau-cheval-blanc-le-petit-cheval-saint-emilion-grand-cru-2006,Château Cheval Blanc Le Petit Cheval Saint-Émilion Grand Cru 2006,2006,France,Saint-Émilion Grand Cru,Château Cheval Blanc,272114,₩,[],3.4380004,4.0527415,1.5469108,3.4306602,,//images.vivino.com/thumbs/Ww1qwHmtTHei5DlWDtViDw_pb_x600.png,[],[],[],[],https://www.vivino.com/w/1169094?year=2006
98028,podere-poggio-scalette-il-carbonaione-alta-valle-della-greve-2019,Poggio Scalette Il Carbonaione Alta Valle della Greve 2019,2019,Italy,Alta Valle della Greve,Poggio Scalette,250000,₩,[],3.2355385,3.3972733,1.7847646,3.0095346,,//images.vivino.com/thumbs/xGRsgyzNS7u9s3Qsqrc5sA_pb_x600.png,[],[],[],[],https://www.vivino.com/w/98028?year=2019
1986213,podere-le-ripi-amore-e-follia-2009,Podere le Ripi Amore e Follia 2009,2009,Italy,Toscana,Podere le Ripi,100000,₩,[],3.1788108,3.3354843,1.7068181,3.0419464,,//images.vivino.com/thumbs/NjSKnx6vSRudd1g74OcTFA_pb_x600.png,[],[],[],[],https://www.vivino.com/w/1986213?year=2009
100182,takler-reserve-bikaver-2009,Takler Reserve Bikavér 2009,2009,Hungary,Szekszárd,Takler,94842,₩,[],4.177991,3.91,1.5418972,3.7716558,,//images.vivino.com/thumbs/Pu_1ge-BR3-pxZaVdpLghg_pb_x600.png,[],[],[],[],https://www.vivino.com/w/100182?year=2009
1986213,podere-le-ripi-amore-e-follia-2018,Podere le Ripi Amore e Follia 2018,2018,Italy,Toscana,Podere le Ripi,100000,₩,[],3.1788108,3.3354843,1.7068181,3.0419464,,//images.vivino.com/thumbs/NjSKnx6vSRudd1g74OcTFA_pb_x600.png,[],[],[],[],https://www.vivino.com/w/1986213?year=2018
1126954,chateau-calon-segur-saint-estephe-grand-cru-classe-1993,Château Calon-Ségur Saint-Estèphe (Grand Cru Classé) 1993,1993,France,Saint-Estèphe,Château Calon-Ségur,198416,₩,[],4.2276974,4.164298,1.6292368,4.2311907,,//images.vivino.com/thumbs/fmI0LPDNRKCvTFUurToCAQ_pb_x600.png,[],[],[],[],https://www.vivino.com/w/1126954?year=1993
3546880,bader-mimeur-chateau-de-chassagne-montrachet-rouge-2018,Bader-Mimeur Chateau de Chassagne-Montrachet Rouge 2018,2018,France,Chassagne-Montrachet,Bader-Mimeur,120000,₩,[],3.7626483,2.6456904,1.3895717,2.3332665,,//images.vivino.com/thumbs/A66lpfISTHaa12SMcPxPJg_pb_x600.png,[],[],[],[],https://www.vivino.com/w/3546880?year=2018
1172145,chateau-beauregard-pomerol-1995,Château Beauregard Pomerol 1995,1995,France,Pomerol,Château Beauregard,102043,₩,[],3.412977,4.2264795,1.6397092,3.5149043,,//images.vivino.com/thumbs/TCvCVwCsSNaFHE0HMDwuNA_pb_x600.png,[],[],[],[],https://www.vivino.com/w/1172145?year=1995
1209270,alpha-crucis-syrah-2008,Alpha Crucis Syrah 2008,2008,Australia,McLaren Vale,Alpha Crucis,166390,₩,[],2.9687164,4.659224,1.9306269,3.2306268,,//images.vivino.com/thumbs/Vc3J30FYSYyG3fSKgQwhMw_pb_x600.png,[],[],[],[],https://www.vivino.com/w/1209270?year=2008
2054916,felton-road-cornish-point-pinot-noir-2020,Felton Road Cornish Point Pinot Noir 2020,2020,New Zealand,Central Otago,Felton Road,121154,₩,[],3.7558525,2.3416705,1.868546,2.1689806,,//images.vivino.com/thumbs/jTWj2HHHQVyjPwkWNFuDlA_pb_x600.png,[],[],[],[],https://www.vivino.com/w/2054916?year=2020
3960216,paraduxx-proprietary-red-napa-valley-red-wine-v-qdy2y-2020,Paraduxx Proprietary Red 2020,2020,United States,Napa Valley,Paraduxx,36502,₩,[],3.7722635,4.7249184,1.6263809,3.332895,,//images.vivino.com/thumbs/vlT903EeRi2hZwoFY2gYIQ_pb_x600.png,[],[],[],[],https://www.vivino.com/w/3960216?year=2020
1100039,domaine-des-remizieres-cuvee-emilie-hermitage-rouge-2010,Domaine des Remizières Cuvée Emilie Hermitage Rouge 2010,2010,France,Hermitage,Domaine des Remizières,155899,₩,[],3.4879036,4.6818175,1.7888465,4.1056585,,//images.vivino.com/thumbs/waz7vbJxTbGe8S85xj92WA_pb_x600.png,[],[],[],[],https://www.vivino.com/w/1100039?year=2010
9253,mastroberardino-taurasi-naturalis-historia-2000,Mastroberardino Taurasi Naturalis Historia 2000,2000,Italy,Taurasi,Mastroberardino,108154,₩,[],2.6827776,4.6378117,2.2990181,3.2683895,,//images.vivino.com/thumbs/hwKst6T0Te6EjXIJQ_YsDQ_pb_x600.png,[],[],[],[],https://www.vivino.com/w/9253?year=2000
1986213,podere-le-ripi-amore-e-follia-2011,Podere le Ripi Amore e Follia 2011,2011,Italy,Toscana,Podere le Ripi,100000,₩,[],3.1788108,3.3354843,1.7068181,3.0419464,,//images.vivino.com/thumbs/NjSKnx6vSRudd1g74OcTFA_pb_x600.png,[],[],[],[],https://www.vivino.com/w/1986213?year=2011
1127795,chateau-margaux-chateau-margaux-premier-grand-cru-classe-1974,Château Margaux Château Margaux (Premier Grand Cru Classé) 1974,1974,France,Margaux,Château Margaux,467696,₩,[],4.1658416,3.673534,1.606922,3.8242362,,//images.vivino.com/thumbs/DygMHm5zSi2qXX6I0Hk90A_pb_x600.png,[],[],[],[],https://www.vivino.com/w/1127795?year=1974
88319,felton-road-calvert-pinot-noir-2020,Felton Road Calvert Pinot Noir 2020,2020,New Zealand,Central Otago,Felton Road,96114,₩,[],3.7276871,2.287429,1.719692,2.2207417,,//images.vivino.com/thumbs/n25bKYjCQTSGvnhX9u8Q0Q_pb_x600.png,[],[],[],[],https://www.vivino.com/w/88319?year=2020
1154129,ar-flechas-de-los-andes-gran-corte-2015,Flechas de los Andes Gran Corte 2015,2015,Argentina,Vista Flores,Flechas de los Andes,33278,₩,[],3.4296062,3.9835336,2.569311,2.9601862,,//images.vivino.com/thumbs/a-uo_xAlRmKCyjiyQWwdXg_pb_x600.png,[],[],[],[],https://www.vivino.com/w/1154129?year=2015
8402274,smith-sheth-cru-heretaunga-cabernet-franc-2021,Smith Sheth Cru Heretaunga Cabernet Franc 2021,2021,New Zealand,Hawke's Bay,Smith Sheth,30282,₩,[],3.0573144,3.1874285,2.1664,2.5542285,,//images.vivino.com/thumbs/_9uG8F-NTAivTnOsukBy5w_pb_x600.png,[],[],[],[],https://www.vivino.com/w/8402274?year=2021
7263,louis-latour-chateau-corton-grancey-grand-cru-2013,Louis Latour Château Corton Grancey Grand Cru 2013,2013,France,Corton Grand Cru,Louis Latour,450000,₩,[],3.8390856,2.7048786,1.6249297,2.281508,,//images.vivino.com/thumbs/BdBkwIfAR3K29YosqtH3Ew_pb_x600.png,[],[],[],[],https://www.vivino.com/w/7263?year=2013
1143960,antinori-tuscany-villa-antinori-chianti-classico-riserva-2006,Antinori Villa Antinori Chianti Classico Riserva 2006,2006,Italy,Chianti Classico,Antinori,60000,₩,[],3.8075643,3.2526875,1.5389942,3.533588,,//images.vivino.com/thumbs/2ZPao0FaRc-Jg_3Y-3Hi8g_pb_x600.png,[],[],[],[],https://www.vivino.com/w/1143960?year=2006
86849,chateau-montus-la-tyre-madiran-2002,Château Montus La Tyre Madiran 2002,2002,France,Madiran,Château Montus,187078,₩,[],4.3465796,4.8996906,2.3574417,4.493936,,//images.vivino.com/thumbs/WPffzob1TWarqa4DXLBBGA_pb_x600.png,[],[],[],[],https://www.vivino.com/w/86849?year=2002
1631901,stonyridge-vineyard-larose-red-blend-2011,Stonyridge Vineyard Larose Red Blend 2011,2011,New Zealand,Waiheke Island,Stonyridge Vineyard,403865,₩,[],3.8211255,3.9683518,1.6021991,3.6476238,,//images.vivino.com/thumbs/zvZMN1UGTtyNk_LC4p9zPA_pb_x600.png,[],[],[],[],https://www.vivino.com/w/1631901?year=2011
1101197,jean-louis-trocard-clos-de-la-vieille-eglise-pomerol-pomerol-2015,Jean-Louis Trocard Clos de la Vieille Eglise Pomerol 2015,2015,France,Pomerol,Jean-Louis Trocard,99834,₩,[],3.2972927,4.2254987,1.671886,3.5327487,,//images.vivino.com/thumbs/HcUPbwr0SfSo300MB6cXug_pb_x600.png,[],[],[],[],https://www.vivino.com/w/1101197?year=2015
1099538,chateau-latour-a-pomerol-pomerol-1994,Château Latour à Pomerol Pomerol 1994,1994,France,Pomerol,Château Latour à Pomerol,161568,₩,[],3.3657422,4.123984,1.677939,3.4427538,,//images.vivino.com/thumbs/0f2GktNHSiqfuBa81J-wcQ_pb_x600.png,[],[],[],[],https://www.vivino.com/w/1099538?year=1994
8700233,maude-poison-creek-pinot-noir-2022,Maude Poison Creek Pinot Noir 2022,2022,New Zealand,Central Otago,Maude,39572,₩,[],3.7418454,2.0687554,1.4428326,1.9187124,,//images.vivino.com/thumbs/F8rsLwqUSzaX_wK1EGGBiw_pb_x600.png,[],[],[],[],https://www.vivino.com/w/8700233?year=2022
1986213,podere-le-ripi-amore-e-follia-2008,Podere le Ripi Amore e Follia 2008,2008,Italy,Toscana,Podere le Ripi,100000,₩,[],3.1788108,3.3354843,1.7068181,3.0419464,,//images.vivino.com/thumbs/NjSKnx6vSRudd1g74OcTFA_pb_x600.png,[],[],[],[],https://www.vivino.com/w/1986213?year=2008
1125553,man-o-war-dreadnought-2009,Man O' War Dreadnought 2009,2009,New Zealand,Waiheke Island,Man O' War,126000,₩,[],3.436645,3.9667864,1.5496292,3.5312595,,//images.vivino.com/thumbs/4JSMzqtwTjqu8u6Yoo88RQ_pb_x600.png,[],[],[],[],https://www.vivino.com/w/1125553?year=2009
76414,quinta-de-lemos-dao-touriga-nacional-2013,Quinta de Lemos Touriga Nacional 2013,2013,Portugal,Dão,Quinta de Lemos,124793,₩,[],3.6428444,4.0542293,1.7765415,3.6539097,,//images.vivino.com/thumbs/Y45zDVztRKaY1wlkRyhcCw_pb_x600.png,[],[],[],[],https://www.vivino.com/w/76414?year=2013
1563208,carobbio-pietraforte-cabernet-sauvignon-1995,Carobbio Pietraforte Cabernet Sauvignon 1995,1995,Italy,Toscana,Carobbio,72796,₩,[],2.8565152,3.2309594,1.5766163,3.0064142,,//images.vivino.com/thumbs/j4qqbHKCRACARyZxKdiazA_pb_x600.png,[],[],[],[],https://www.vivino.com/w/1563208?year=1995
8725195,maude-mohawk-hill-pinot-noir-2021,Maude Mohawk Hill Pinot Noir 2021,2021,New Zealand,Central Otago,Maude,39572,₩,[],3.5606074,2.2395794,2.1180375,2.3009348,,//images.vivino.com/thumbs/tzpbZV4BTFqvbF9BtOpAow_pb_x600.png,[],[],[],[],https://www.vivino.com/w/8725195?year=2021
1123568,seghesio-winery-marian-s-reserve-2012,Seghesio Marian's Reserve 2012,2012,United States,Alexander Valley,Seghesio,112313,₩,[],3.7534413,4.763007,1.590196,3.4476404,,//images.vivino.com/thumbs/PXttC8oARgKp5Pn_4qGS6g_pb_x600.png,[],[],[],[],https://www.vivino.com/w/1123568?year=2012
1168676,fr-chateau-latour-les-forts-de-latour-pauillac-1986,Château Latour Les Forts de Latour Pauillac 1986,1986,France,Pauillac,Château Latour,354315,₩,[],4.1633725,4.1814895,1.650976,4.091615,,//images.vivino.com/thumbs/iPJbOceNQRKoP-yIA0dNJA_pb_x600.png,[],[],[],[],https://www.vivino.com/w/1168676?year=1986
1610204,domaine-confuron-cotetidot-nuits-saint-georges-premier-cru-1999,Domaine Confuron-Cotetidot Nuits-Saint-Georges Premier Cru 1999,1999,France,Nuits-Saint-Georges Premier Cru,Domaine Confuron-Cotetidot,340142,₩,[],4.4579506,3.4436886,1.3039345,2.7364755,,//images.vivino.com/thumbs/keet0hL0TvaXDttq25VLbw_pb_x600.png,[],[],[],[],https://www.vivino.com/w/1610204?year=1999
2050,peter-lehmann-stonewell-shiraz-1999,Peter Lehmann Stonewell Shiraz 1999,1999,Australia,Barossa,Peter Lehmann,228787,₩,[],3.01279,4.7535458,1.9806007,3.2482135,,//images.vivino.com/thumbs/5q0QsIpzRAasu4M70FIq7Q_pb_x600.png,[],[],[],[],https://www.vivino.com/w/2050?year=1999
79265,chateau-gruaud-larose-saint-julien-grand-cru-classe-1991,Château Gruaud Larose Saint-Julien (Grand Cru Classé) 1991,1991,France,Saint-Julien,Château Gruaud Larose,240934,₩,[],4.1577163,3.777015,1.6116846,3.8494446,,//images.vivino.com/thumbs/9dJEcnU_RnecZTWYx0Kh3Q_pb_x600.png,[],[],[],[],https://www.vivino.com/w/79265?year=1991
1679343,freemark-abbey-bosche-vineyard-cabernet-sauvignon-2009,Freemark Abbey Bosché Vineyard Cabernet Sauvignon 2009,2009,United States,Rutherford,Freemark Abbey,400000,₩,[],3.4067516,4.7601047,1.5183904,3.4607875,,//images.vivino.com/thumbs/KWCVv7ILTNeTDO91bLawkg_pb_x600.png,[],[],[],[],https://www.vivino.com/w/1679343?year=2009
97049,chateau-lagrange-pomerol-pomerol-1999,Château Lagrange Pomerol 1999,1999,France,Pomerol,Château Lagrange,136057,₩,[],3.4277267,4.316028,1.6772162,3.4552598,,//images.vivino.com/thumbs/lYGaKQgpT4StNbQiXG-E0g_pb_x600.png,[],[],[],[],https://www.vivino.com/w/97049?year=1999
1411375,hartford-court-land-s-edge-vineyard-pinot-noir-2011,Hartford Court Land's Edge Vineyard Pinot Noir 2011,2011,United States,Sonoma Coast,Hartford Court,240000,₩,[],3.3812754,3.1338854,1.7179077,2.0482287,,//images.vivino.com/thumbs/0BnMkVQiTyGVM1LvyliG3w_pb_x600.png,[],[],[],[],https://www.vivino.com/w/1411375?year=2011
1734624,chateau-les-grandes-murailles-saint-emilion-grand-cru-grand-cru-classe-2009,Château Les Grandes Murailles Saint-Émilion Grand Cru (Grand Cru Classé) 2009,2009,France,Saint-Émilion Grand Cru,Château Les Grandes Murailles,120467,₩,[],3.2407267,4.2663994,1.5967631,3.536508,,//images.vivino.com/thumbs/KSrxq2AeTTmyLJEVnDzCBQ_pb_x600.png,[],[],[],[],https://www.vivino.com/w/1734624?year=2009
27514,hardys-eileen-hardy-shiraz-2002,Hardys Eileen Hardy Shiraz 2002,2002,Australia,McLaren Vale,Hardys,250000,₩,[],2.970799,4.6728587,2.0218544,3.132984,,//images.vivino.com/thumbs/DAIhNnvvRgmCSJ8vVOKtGA_pb_x600.png,[],[],[],[],https://www.vivino.com/w/27514?year=2002
1182334,chateau-grand-puy-lacoste-lacoste-borie-pauillac-1996,Château Grand-Puy-Lacoste Lacoste Borie Pauillac 1996,1996,France,Pauillac,Château Grand-Puy-Lacoste,127553,₩,[],4.1821847,4.19071,1.543574,4.140638,,//images.vivino.com/thumbs/fvJe1w6CRuWphQorBTmbOQ_pb_x600.png,[],[],[],[],https://www.vivino.com/w/1182334?year=1996
2307317,podere-le-ripi-lupi-e-sirene-riserva-2012,Podere le Ripi Lupi e Sirene Riserva 2012,2012,Italy,Brunello di Montalcino,Podere le Ripi,350000,₩,[],3.8259223,3.3030648,1.6798946,3.6605504,,//images.vivino.com/thumbs/6hExzNCfRYWpymTgP2kwFQ_pb_x600.png,[],[],[],[],https://www.vivino.com/w/2307317?year=2012
88319,felton-road-calvert-pinot-noir-2021,Felton Road Calvert Pinot Noir 2021,2021,New Zealand,Central Otago,Felton Road,96114,₩,[],3.7276871,2.287429,1.719692,2.2207417,,//images.vivino.com/thumbs/n25bKYjCQTSGvnhX9u8Q0Q_pb_x600.png,[],[],[],[],https://www.vivino.com/w/88319?year=2021
1105857,domaine-vincent-paris-granit-60-vieilles-vignes-cornas-2010,Vincent Paris Granit 60 Vieilles Vignes Cornas 2010,2010,France,Cornas,Vincent Paris,308963,₩,[],3.498875,4.8271003,1.6448362,3.4792929,,//images.vivino.com/thumbs/zH5SVPejSoalsiQXHhGyKw_pb_x600.png,[],[],[],[],https://www.vivino.com/w/1105857?year=2010
